#python metaPathwayMap/scripts/metaPathwayMap.py -pwy static/databases/PlantCyc/pathways.dat.cid.all -canopus static/tmp/anthocyanin_canopus_summary_filtered.tsv -jaccard 0.7 -log static/tmp/log2.out
#ExptID	CANOPUS_MostSpecific	MetaboliteMatch	Jaccard	MetabolitesPathway	Network_Component
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-5284|shisonin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.596774	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-5284|shisonin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.587302	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-16541|29560	0.796875	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-16541|29560	0.796875	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-18091|74809	0.583333	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-18091|74809	0.583333	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-5119|acacetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-7995|tricin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-7325|salvigenin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.307692	PWY-6010|apigenin_glycosides_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-5119|acacetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-7995|tricin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-7325|salvigenin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.287879	PWY-6010|apigenin_glycosides_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-1095|57284	0.260274	PWY-5119|acacetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-8633|66904	0.466667	PWY-1901|aurone_biosynthesis	Component-62
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-8635|66907	0.410959	PWY-1901|aurone_biosynthesis	Component-62
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-8632|66906	0.453333	PWY-1901|aurone_biosynthesis	Component-62
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-8634|66905	0.450704	PWY-1901|aurone_biosynthesis	Component-62
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.492537	PWY-7143|kaempferol_gentiobioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.492537	PWY-6360|flavonol_glucosylation_I	Component-117
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.492537	PWY-7168|flavonol_acylglucoside_biosynthesis_I	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.492537	PWY-5320|kaempferol_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.492537	PWY-5348|kaempferol_triglucoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-7143|kaempferol_gentiobioside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-6360|flavonol_glucosylation_I	Component-117
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-3101|flavonol_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-7168|flavonol_acylglucoside_biosynthesis_I	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-7191|kaempferol_diglycoside_biosynthesis_(pollen-specific)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-5320|kaempferol_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-7163|polymethylated_kaempferol_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-7166|kaempferide_triglycoside_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.303030	PWY-5348|kaempferol_triglucoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-7172|flavonol_acylglucoside_biosynthesis_III	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-5390|rutin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-6360|flavonol_glucosylation_I	Component-117
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-7134|rutin_degradation_(plants)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-7137|quercetin_gentiotetraside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-7173|quercetin_triglucoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-7129|quercetin_glucoside_biosynthesis_(<i>Allium</i>)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.500000	PWY-5321|quercetin_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-15468|7545	0.229730	PWY-7298|nevadensin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-15474|79628	0.213333	PWY-7298|nevadensin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-5116|sakuranetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-7995|tricin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-7325|salvigenin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-5118|ponciretin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-7397|naringenin_biosynthesis_(engineered)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-5094|naringenin_glycoside_biosynthesis	Component-263
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.313433	PWY-7253|apigeninidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-5116|sakuranetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-7995|tricin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-7325|salvigenin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-5118|ponciretin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-7397|naringenin_biosynthesis_(engineered)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-5094|naringenin_glycoside_biosynthesis	Component-263
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.294118	PWY-7253|apigeninidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7079|28927	0.281690	PWY-5116|sakuranetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-6062|peonidin_and_derivatives_biosynthesis	Component-94
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-7449|acylated_cyanidin_galactoside_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-6035|2,3-<i>cis</i>-flavanols_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.354839	PWY-5160|rose_anthocyanin_biosynthesis_I_(via_cyanidin_5-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.539683	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.539683	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.539683	PWY-5284|shisonin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.539683	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.539683	PWY-5160|rose_anthocyanin_biosynthesis_I_(via_cyanidin_5-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7090|28436	0.365079	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-7090|28436	0.365079	PWY-6035|2,3-<i>cis</i>-flavanols_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY-5390|rutin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY-5391|syringetin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY-3101|flavonol_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.371429	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	RUTIN|28527	0.553846	PWY-5390|rutin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	RUTIN|28527	0.553846	PWY-7134|rutin_degradation_(plants)	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-12727|10043	0.271429	PWY-7213|wogonin_metabolism	Component-112
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-12728|61285	0.407407	PWY-7213|wogonin_metabolism	Component-112
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-9587|28596	0.529412	PWY-5793|maysin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|58333	0.464789	PWY-5793|maysin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|58333	0.464789	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|17965	0.471429	PWY-5793|maysin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|17965	0.471429	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-5793|maysin_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-6239|luteolin_glycosides_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-7995|tricin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.298507	PWY-6232|chrysoeriol_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-14969|75750	0.440000	PWY-7171|flavonol_acylglucoside_biosynthesis_II	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.408451	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.408451	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.408451	PWY-6024|isovitexin_glycosides_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.383562	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.383562	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.383562	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.408451	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.408451	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.408451	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6996|78026	0.287879	PWY-5061|6,7,4'-trihydroxyisoflavone_biosynthesis	Component-45
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.292308	PWY-5061|6,7,4'-trihydroxyisoflavone_biosynthesis	Component-45
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.292308	PWY-2002|isoflavonoid_biosynthesis_I	Component-165
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.292308	PWY-6325|echinatin_biosynthesis	Component-221
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-5060|luteolin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-7252|luteolinidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY-5105|hesperitin_glycoside_biosynthesis	Component-263
0_11_scan13273_scans13273-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.358209	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
